longitude,latitude,hrc_score,trend_score
-59.5502724,13.05005969,3.225418,0.1556144462
-59.45027194,13.05005969,1.9344559,0.1498646512
-59.5502724,13.15006015,1.6905148,0.2068168387
-59.45027194,13.15006015,3.9727175,0.131052868
