longitude,latitude,hrc_score,trend_score
-3.050013952,52.45023992,3.3108015,0.03666497015
-2.950013494,52.45023992,3.325374,0.02968811416
-2.850013037,52.45023992,3.3684916,0.02869128309
-2.750012579,52.45023992,3.4084911,0.02904061606
-4.050018526,52.55024038,2.9511425,0.0122682343
-3.950018068,52.55024038,3.2290232,0.005074106319
-3.850017611,52.55024038,4.0367813,-0.01331613837
-3.750017154,52.55024038,3.878989,-0.01485946175
-3.650016696,52.55024038,3.0984628,0.01314200661
-3.550016239,52.55024038,3.3896484,0.02103441243
-3.450015781,52.55024038,3.7986197,0.02280976525
-3.350015324,52.55024038,4.0372,0.01627702199
-3.250014866,52.55024038,3.8937426,0.01574761517
-3.150014409,52.55024038,3.7409854,0.02125278321
-3.050013952,52.55024038,3.4610944,0.02923631893
-2.950013494,52.55024038,3.3437295,0.02694879201
-2.850013037,52.55024038,3.3715932,0.01777822975
-2.750012579,52.55024038,3.38173,0.01454369767
-4.050018526,52.65024084,2.920152,0.0467945791
-3.950018068,52.65024084,3.0190015,0.04245792073
-3.850017611,52.65024084,3.1842916,0.03927622432
-3.750017154,52.65024084,3.1235085,0.03467724949
-3.650016696,52.65024084,3.0688322,0.03045416133
-3.550016239,52.65024084,3.0491235,0.02779711246
-3.450015781,52.65024084,3.2147446,0.02322381458
-3.350015324,52.65024084,3.217839,0.02261119206
-3.250014866,52.65024084,3.1367817,0.02507205416
-3.150014409,52.65024084,3.257015,0.02506560577
-3.050013952,52.65024084,3.2740898,0.02543361846
-2.950013494,52.65024084,3.2815053,0.02310138211
-2.850013037,52.65024084,3.3123019,0.01818437064
-2.750012579,52.65024084,3.3375232,0.01146751029
-4.750021728,52.75024129,3.5327795,-0.04460528769
-4.65002127,52.75024129,3.5255647,-0.03739424828
-4.550020813,52.75024129,3.5033028,-0.01519483589
-4.050018526,52.75024129,3.2210693,0.06735618575
-3.950018068,52.75024129,3.3008566,0.06891959408
-3.850017611,52.75024129,3.634971,0.06912045841
-3.750017154,52.75024129,3.471029,0.05519027726
-3.650016696,52.75024129,3.1959555,0.04566493356
-3.550016239,52.75024129,3.3830674,0.04161720345
-3.450015781,52.75024129,3.21392,0.03935386982
-3.350015324,52.75024129,3.343171,0.03486030321
-3.250014866,52.75024129,3.5448434,0.03172327486
-3.150014409,52.75024129,3.21632,0.03734817627
-3.050013952,52.75024129,3.2796648,0.03979786743
-2.950013494,52.75024129,3.3170526,0.04345948926
-2.850013037,52.75024129,3.3434415,0.04341205328
-2.750012579,52.75024129,3.3662434,0.03579899339
-4.550020813,52.85024175,3.8762486,-0.01068090125
-4.450020356,52.85024175,3.7650023,0.004514078605
-4.350019898,52.85024175,3.600078,0.03171885375
-4.050018526,52.85024175,3.6015413,0.08743113533
-3.950018068,52.85024175,3.4148462,0.0821853325
-3.850017611,52.85024175,3.0899172,0.07255473997
-3.750017154,52.85024175,3.4440181,0.07496849305
-3.650016696,52.85024175,3.7902882,0.07628303564
-3.550016239,52.85024175,3.8468146,0.068253847
-3.450015781,52.85024175,3.6781478,0.06038625489
-3.350015324,52.85024175,3.309275,0.05126637307
-3.250014866,52.85024175,3.1787066,0.051003543
-3.150014409,52.85024175,3.1181688,0.05226242848
-3.050013952,52.85024175,3.2022042,0.05125665315
-2.950013494,52.85024175,3.2706017,0.05227138334
-2.850013037,52.85024175,3.32188,0.05569900871
-2.750012579,52.85024175,3.3863838,0.05281258817
-4.350019898,52.95024221,3.731906,0.05621449406
-4.250019441,52.95024221,3.5890524,0.08930991894
